,OverallQual,SF,GrLivArea,GarageCars,baths,ExterQual_TA,BsmtQual_Ex,TotRmsAbvGrd,GarageYrBlt,KitchenQual_TA,YearRemodAdd,KitchenQual_Ex,FireplaceQu_NA,MasVnrArea,Fireplaces,ExterQual_Gd,BsmtQual_TA,ExterQual_Ex,HeatingQC_Ex,Neighborhood_NridgHt,GarageFinish_Fin,GarageFinish_Unf,porch,LotArea,MasVnrType_None,SaleType_New,MSSubClass_60,GarageType_Detchd,FireplaceQu_Gd,MasVnrType_Stone,KitchenQual_Gd,GarageType_Attchd,GarageArea,ExterirorVinylSd,HeatingQC_TA,LotFrontage,BsmtExposure_Gd,MSZoning_RM,Neighborhood_NoRidge,GarageCond_TA,LotShape_Reg,BsmtExposure_No,CentralAir_Y,SaleType_WD,BsmtQual_Gd,GarageQual_TA,MSZoning_RL,GarageType_BuiltIn,Electrical_SBrkr,MSSubClass_30,RoofStyle_Hip,PavedDrive_Y,HouseStyle_2Story,FireplaceQu_Ex,RoofStyle_Gable,Neighborhood_StoneBr,PavedDrive_N,LotShape_IR1,MasVnrType_BrkFace,Electrical_FuseA,Neighborhood_OldTown,Neighborhood_NAmes,Fence_NA,Neighborhood_Edwards,GarageFinish_RFn,Neighborhood_IDOTRR,HouseStyle_1.5Fin,FireplaceQu_TA,ExterirorMetalSd,KitchenQual_Fa,BedroomAbvGr,MSSubClass_50,Fence_MnPrv,BsmtCond_NA,SaleCondition_Normal,LotConfig_CulDSac,Neighborhood_Somerst,Neighborhood_BrkSide,Alley_Grvl,SaleCondition_Abnorml,BldgType_1Fam,HeatingQC_Fa,GarageQual_Fa,BsmtCond_Fa,HeatingQC_Gd,GarageCond_Fa,Neighborhood_Timber,LotShape_IR2,BsmtExposure_Av,BsmtQual_Fa,Neighborhood_Sawyer,Electrical_FuseF,LandContour_HLS,Alley_NA,ExterQual_Fa,Functional_Typ,BldgType_Duplex,Neighborhood_MeadowV,MSSubClass_160,MSZoning_C (all),Condition_Norm,Neighborhood_BrDale,LandContour_Bnk,Fence_GdWo,BsmtCond_TA,ExterirorAsbShng,BldgType_Twnhs,BldgType_2fmCon,MSZoning_FV,HouseStyle_SFoyer,BsmtCond_Gd,PavedDrive_P,HouseStyle_1.5Unf,ExterirorHdBoard,MSSubClass_45,MSSubClass_180,SaleType_COD,OverallCond,BsmtFinTypeUnf,Neighborhood_CollgCr,FireplaceQu_Po,Neighborhood_Crawfor,MiscFeature_NA,Functional_Min2,Functional_Maj2,GarageType_CarPort,MiscFeature_Shed,Condition_PosN,MSSubClass_120,LotConfig_Inside,MSZoning_RH,Neighborhood_Veenker,Functional_Min1,GarageCond_Po,Neighborhood_SWISU,Neighborhood_ClearCr,Neighborhood_Mitchel,BsmtCond_Po,LowQualFinSFPercent,MasVnrType_NA,HouseStyle_1Story,Fence_MnWw,SaleCondition_AdjLand,MSSubClass_20,MSSubClass_85,Electrical_FuseP,LandContour_Low,BsmtExposure_Mn,GarageQual_Po,SaleCondition_Family,GarageQual_Gd,MasVnrType_BrkCmn,LotShape_IR3,SaleType_Con,SaleType_ConLD,Street_Grvl,MiscFeature_Othr,Neighborhood_Gilbert,Electrical_Mix,HouseStyle_2.5Fin,Neighborhood_NPkVill,HouseStyle_SLvl,MSSubClass_70,GarageQual_Ex,SaleType_Oth,Condition_Artery,RoofStyle_Gambrel,Functional_Maj1,ExterirorStucco,LandContour_Lvl,Condition_Feedr,HeatingQC_Po,ExterirorBrkFace,GarageType_Basment,ExterirorImStucc,SaleType_ConLw,MSSubClass_80,ExterirorAsphShn,GarageCond_Ex,Alley_Pave,Neighborhood_NWAmes,HouseStyle_2.5Unf,ExterirorCBlock,FireplaceQu_Fa,GarageType_2Types,MiscFeature_TenC,YrSold,RoofStyle_Shed,Neighborhood_Blmngtn,SaleType_CWD,Neighborhood_Blueste,SalePrice
854,5,8.380651451445258,6.494474067846163,2,3,1,0,6,55.0,1,24,0,0,0.0,1,0,1,0,0,0,0,1,730,11.570030434076312,1,0,0,0,1,0,0,1,1.8437650795363645,0,1,3.1779718278112656,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170000
855,5,7.234324877451806,5.678823028867355,1,3,1,0,6,62.0,1,60,0,1,0.0,0,0,1,0,1,0,0,1,104,9.113077350049117,1,0,0,1,0,0,0,0,1.7438026559663213,0,0,2.649311639843723,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,127000
856,6,7.3421609821478455,5.659614364609477,2,2,1,0,5,81.0,1,28,0,1,0.0,0,0,0,0,0,0,0,1,34,10.23414714483866,1,0,0,1,0,0,0,0,1.888175022589804,0,1,2.97522385833237,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,147000
857,6,6.835392128100236,6.203528254935873,2,3,1,0,6,94.0,1,45,0,0,0.0,1,0,0,0,0,0,1,0,36,9.494144610579708,1,0,1,0,0,0,0,1,1.7927899625209973,0,0,2.8394115144336776,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,174000
858,7,7.042612233436467,6.083873030121807,2,2,1,0,6,76.0,1,26,0,0,189.0,1,0,0,0,0,0,0,0,0,10.09853406548969,0,0,0,0,0,0,0,1,1.8536748231956748,0,1,2.990697562442441,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,152000
859,6,8.11048310218169,7.177533524099002,2,4,1,0,9,68.0,0,34,0,0,220.0,1,0,1,0,0,0,0,1,287,10.247880068174382,0,0,1,0,1,0,1,1,1.9018184877639028,0,1,2.979216230200278,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,250000
860,7,6.953622769100027,6.145113113442129,1,2,0,0,7,25.0,0,48,0,0,0.0,1,1,1,0,0,0,0,1,240,9.349787885511487,1,0,0,1,1,0,1,0,1.711769859409705,0,0,2.7232698153315003,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,189950
861,5,7.350358537987137,5.677457434677287,2,3,1,0,6,65.0,1,15,0,1,0.0,0,0,1,0,1,0,0,1,0,10.383606948658983,1,0,0,0,0,0,0,1,1.8631295485586976,0,0,2.942830956382712,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,131500
862,6,7.0533234616974,5.755083867621599,2,2,1,0,6,86.0,1,35,0,1,0.0,0,0,0,0,0,0,0,1,0,9.916971655962014,1,0,0,0,0,0,0,1,1.8540614485973645,0,1,3.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,152000
863,5,7.660652909803762,5.820837456259609,1,2,1,0,6,59.0,1,9,0,1,0.0,0,0,1,0,0,0,0,1,0,9.43695724559503,1,0,0,0,0,0,0,1,1.917506864265442,0,1,2.892507608519078,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,132500
864,7,7.237624155400388,6.086092207229879,2,2,0,1,6,108.0,0,58,0,1,0.0,0,1,0,0,1,0,1,0,140,9.64114102733582,1,1,0,0,0,0,1,1,1.8721712305548575,1,0,2.9129506302439405,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,250580
865,5,7.294966674536648,5.626222852206339,2,2,1,0,5,73.0,1,20,0,1,76.0,0,0,1,0,0,0,0,1,0,9.671682101338346,0,0,0,1,0,0,0,0,1.9747887922591745,0,1,2.8117066259517456,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,148500
866,8,7.570085542949803,6.369531030633385,3,2,0,0,6,107.0,0,57,0,0,274.0,1,1,0,0,1,0,0,0,272,10.160113346046467,0,1,0,0,1,1,1,1,1.9676684642774223,1,0,2.861005552576305,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,248900
867,4,7.456926652303305,5.785015217038156,2,3,1,0,5,61.0,0,11,0,1,0.0,0,0,1,0,0,0,0,0,168,9.13709613930855,1,0,0,0,0,0,0,1,1.8774132991072143,1,1,3.036370276710811,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,129000
868,5,6.90021908554139,6.940200163912363,2,2,1,0,7,79.0,1,0,0,0,0.0,1,0,0,0,0,0,0,1,264,11.022657174613563,1,0,1,0,0,0,0,1,1.917506864265442,0,0,3.204455842191797,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.6621085134539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169000
869,7,7.82490115332881,6.644357012479705,2,4,0,0,8,93.0,0,44,0,0,246.0,1,1,0,0,1,0,1,0,246,9.984463831606224,0,0,1,0,0,0,1,1,1.8875183796035855,0,0,2.990697562442441,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,236000
870,5,6.502672452440762,5.468073954826517,1,1,1,0,5,62.0,1,12,0,1,0.0,0,0,1,0,0,0,0,1,0,9.013344775740004,1,0,0,1,0,0,0,0,1.7735975151480445,0,0,2.7831576837137404,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,109500
871,6,7.395271168490123,6.404076304106608,2,3,1,0,7,98.0,0,48,0,1,116.0,0,0,0,0,1,0,0,0,77,9.671682101338346,0,0,1,0,0,0,1,1,1.8700368684232338,1,0,2.892507608519078,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,200500
872,5,5.64438346005549,5.492377104496441,2,1,0,0,5,53.0,0,46,0,1,0.0,0,1,1,0,0,0,0,1,346,9.710684933258326,1,0,0,0,0,0,1,1,1.826837988799315,0,0,2.932972087668518,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,116000
874,5,6.519879033668076,5.799167478319666,1,2,1,0,5,41.0,1,0,0,1,0.0,0,0,1,0,1,0,0,1,26,8.696590228633067,1,0,0,1,0,0,0,0,1.6986464646342474,0,0,2.68534961428265,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,66500
875,8,7.881167465108081,7.147598134882738,2,3,0,0,11,107.0,0,57,1,0,0.0,1,1,0,0,1,0,1,0,572,9.740037464252968,1,1,1,0,1,0,0,0,1.8794737695061845,0,0,2.942830956382712,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,303477
876,4,7.23300390143081,5.678823028867355,2,2,1,0,5,63.0,1,13,0,1,0.0,0,0,1,0,0,0,0,1,0,12.610143634911216,1,0,0,0,0,0,0,1,1.9105460086999304,0,0,3.11373725847777,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,100.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,132250
877,9,8.347754522069835,6.867263246025041,3,4,0,1,10,104.0,0,55,1,0,216.0,1,1,0,0,1,1,1,0,184,9.694811039936438,0,0,1,0,1,1,0,1,1.9355555330487413,1,0,2.932972087668518,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,350000
878,5,7.499370291068142,5.829690466562771,2,2,1,0,6,87.0,0,45,0,1,0.0,0,0,1,0,0,0,0,1,192,10.41848940951981,1,0,0,1,0,0,1,0,1.888175022589804,0,1,3.062814313608786,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,7,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,148000
879,5,6.980237163615526,5.421612021659069,1,2,0,0,6,78.0,1,55,0,1,90.0,0,1,1,0,1,0,0,1,0,9.146912192286944,0,0,0,0,0,0,0,1,1.7890971658579482,1,0,2.6591479484724942,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,136500
880,5,7.497591432601592,5.745880962780064,2,3,1,1,5,105.0,1,56,0,1,0.0,0,0,0,0,0,0,1,0,49,9.154742342580038,1,0,0,0,0,0,0,1,1.842134140140611,1,0,2.7831576837137404,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,157000
881,7,7.83843279216085,6.437134355456729,2,3,0,0,7,90.0,0,41,0,0,117.0,1,1,0,0,1,0,0,0,204,10.830258591090216,0,0,0,0,0,0,1,1,1.8205642030260802,0,0,2.5755095769013945,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,3,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,187500
882,6,7.0,6.317626459909624,2,3,1,0,7,93.0,1,43,0,0,0.0,1,0,0,0,0,0,0,0,382,9.90773079642681,1,0,1,0,0,0,0,0,1.8154945943379006,1,0,2.880329609324581,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,178000
